year,quarter,state_name/ut_name,districts_name,total_transactions_count,total_transactions_amount
2020,2,jammu-&-kashmir,ramban district,4,1401.0
2020,2,jammu-&-kashmir,rajouri district,10,1961.0
2020,2,jammu-&-kashmir,kulgam district,1,231.0
2020,2,jammu-&-kashmir,budgam district,4,1699.0
2020,2,jammu-&-kashmir,anantnag district,5,1057.0
2020,2,jammu-&-kashmir,kupwara district,11,1669.0
2020,3,jammu-&-kashmir,doda district,7,1095.0
2020,3,jammu-&-kashmir,samba district,26,7652.0
2020,3,jammu-&-kashmir,srinagar district,37,12500.0
2020,3,jammu-&-kashmir,baramulla district,31,7873.0
2020,3,jammu-&-kashmir,jammu district,178,57768.0
2020,3,jammu-&-kashmir,ganderbal district,7,2398.0
2020,3,jammu-&-kashmir,udhampur district,15,2284.0
2020,3,jammu-&-kashmir,bandipore district,4,761.0
2020,3,jammu-&-kashmir,reasi district,14,5059.0
2020,3,jammu-&-kashmir,shopian district,3,383.0
2020,3,jammu-&-kashmir,poonch district,3,1058.0
2020,3,jammu-&-kashmir,kathua district,25,6856.0
2020,3,jammu-&-kashmir,kishtwar district,1,166.0
2020,3,jammu-&-kashmir,pulwama district,11,2994.0
2020,3,jammu-&-kashmir,ramban district,10,3343.0
2020,3,jammu-&-kashmir,rajouri district,18,4443.0
2020,3,jammu-&-kashmir,kulgam district,5,3014.0
2020,3,jammu-&-kashmir,budgam district,23,6888.0
2020,3,jammu-&-kashmir,anantnag district,8,1194.0
2020,3,jammu-&-kashmir,kupwara district,15,5610.0
2020,4,jammu-&-kashmir,doda district,9,10047.0
2020,4,jammu-&-kashmir,samba district,55,52801.0
2020,4,jammu-&-kashmir,mirpur district,2,2612.0
2020,4,jammu-&-kashmir,srinagar district,48,71117.0
2020,4,jammu-&-kashmir,baramulla district,29,26838.0
2020,4,jammu-&-kashmir,jammu district,220,234831.0
2020,4,jammu-&-kashmir,ganderbal district,7,11507.0
2020,4,jammu-&-kashmir,udhampur district,39,38569.0
2020,4,jammu-&-kashmir,bandipore district,8,6649.0
2020,4,jammu-&-kashmir,reasi district,34,26958.0
2020,4,jammu-&-kashmir,shopian district,2,5368.0
2020,4,jammu-&-kashmir,poonch district,23,26902.0
2020,4,jammu-&-kashmir,kathua district,42,48827.0
2020,4,jammu-&-kashmir,kishtwar district,6,16741.0
2020,4,jammu-&-kashmir,pulwama district,14,17539.0
2020,4,jammu-&-kashmir,ramban district,9,7703.0
2020,4,jammu-&-kashmir,rajouri district,19,12775.0
2020,4,jammu-&-kashmir,kulgam district,6,15663.0
2020,4,jammu-&-kashmir,budgam district,26,47506.0
2020,4,jammu-&-kashmir,anantnag district,23,32801.0
2020,4,jammu-&-kashmir,kupwara district,26,21107.0
2021,1,jammu-&-kashmir,muzaffarabad district,2,835.0
2021,1,jammu-&-kashmir,doda district,15,16399.0
2021,1,jammu-&-kashmir,samba district,53,70708.0
2021,1,jammu-&-kashmir,mirpur district,2,3853.0
2021,1,jammu-&-kashmir,srinagar district,53,89002.0
2021,1,jammu-&-kashmir,baramulla district,33,22277.0
2021,1,jammu-&-kashmir,jammu district,330,366886.0
2021,1,jammu-&-kashmir,ganderbal district,168,244079.0
2021,1,jammu-&-kashmir,udhampur district,49,58092.0
2021,1,jammu-&-kashmir,bandipore district,45,117749.0
2021,1,jammu-&-kashmir,reasi district,20,37520.0
2021,1,jammu-&-kashmir,shopian district,16,52181.0
2021,1,jammu-&-kashmir,poonch district,21,24190.0
2021,1,jammu-&-kashmir,kathua district,74,114276.0
2021,1,jammu-&-kashmir,kishtwar district,8,909.0
2021,1,jammu-&-kashmir,pulwama district,38,51363.0
2021,1,jammu-&-kashmir,ramban district,14,31961.0
2021,1,jammu-&-kashmir,rajouri district,34,31011.0
2021,1,jammu-&-kashmir,kulgam district,13,27494.0
2021,1,jammu-&-kashmir,budgam district,38,48723.0
2021,1,jammu-&-kashmir,anantnag district,46,90513.0
2021,1,jammu-&-kashmir,kupwara district,33,46267.0
2021,2,jammu-&-kashmir,doda district,23,43898.0
2021,2,jammu-&-kashmir,samba district,65,100030.0
2021,2,jammu-&-kashmir,mirpur district,1,4956.0
2021,2,jammu-&-kashmir,srinagar district,70,92975.0
2021,2,jammu-&-kashmir,baramulla district,36,56117.0
2021,2,jammu-&-kashmir,jammu district,371,621718.0
2021,2,jammu-&-kashmir,ganderbal district,134,78764.0
2021,2,jammu-&-kashmir,udhampur district,71,114207.0
2021,2,jammu-&-kashmir,bandipore district,39,58097.0
2021,2,jammu-&-kashmir,reasi district,33,46716.0
2021,2,jammu-&-kashmir,shopian district,9,27915.0
2021,2,jammu-&-kashmir,poonch district,17,29030.0
2021,2,jammu-&-kashmir,kathua district,85,144589.0
2021,2,jammu-&-kashmir,kishtwar district,16,11972.0
2021,2,jammu-&-kashmir,pulwama district,42,82595.0
2021,2,jammu-&-kashmir,ramban district,13,15378.0
2021,2,jammu-&-kashmir,rajouri district,40,61758.0
2021,2,jammu-&-kashmir,kulgam district,11,25961.0
2021,2,jammu-&-kashmir,budgam district,41,73783.0
2021,2,jammu-&-kashmir,anantnag district,38,66008.0
2021,2,jammu-&-kashmir,kupwara district,42,75622.0
2021,3,jammu-&-kashmir,muzaffarabad district,2,1419.0
2021,3,jammu-&-kashmir,doda district,26,37163.0
2021,3,jammu-&-kashmir,samba district,98,168234.0
2021,3,jammu-&-kashmir,mirpur district,4,8265.0
2021,3,jammu-&-kashmir,srinagar district,74,147231.0
2021,3,jammu-&-kashmir,baramulla district,39,57845.0
2021,3,jammu-&-kashmir,jammu district,475,624158.0
2021,3,jammu-&-kashmir,ganderbal district,18,26384.0
2021,3,jammu-&-kashmir,udhampur district,94,170249.0
2021,3,jammu-&-kashmir,bandipore district,18,56848.0
2021,3,jammu-&-kashmir,reasi district,37,61064.0
2021,3,jammu-&-kashmir,shopian district,50,47443.0
2021,3,jammu-&-kashmir,poonch district,16,19141.0
2021,3,jammu-&-kashmir,kathua district,92,134313.0
2021,3,jammu-&-kashmir,kishtwar district,17,32838.0
2021,3,jammu-&-kashmir,pulwama district,118,86114.0
2021,3,jammu-&-kashmir,ramban district,18,40117.0
2021,3,jammu-&-kashmir,rajouri district,39,61196.0
2021,3,jammu-&-kashmir,kulgam district,24,60071.0
2021,3,jammu-&-kashmir,budgam district,84,115627.0
2021,3,jammu-&-kashmir,anantnag district,79,135519.0
2021,3,jammu-&-kashmir,kupwara district,30,47894.0
2021,4,jammu-&-kashmir,doda district,25,53510.0
2021,4,jammu-&-kashmir,samba district,150,298729.0
2021,4,jammu-&-kashmir,mirpur district,3,5203.0
2021,4,jammu-&-kashmir,srinagar district,193,460213.0
2021,4,jammu-&-kashmir,baramulla district,70,155381.0
2021,4,jammu-&-kashmir,jammu district,918,1563386.0
2021,4,jammu-&-kashmir,ganderbal district,43,83757.0
2021,4,jammu-&-kashmir,udhampur district,108,174710.0
2021,4,jammu-&-kashmir,bandipore district,29,64569.0
2021,4,jammu-&-kashmir,reasi district,64,109941.0
2021,4,jammu-&-kashmir,shopian district,154,170478.0
2021,4,jammu-&-kashmir,poonch district,57,107585.0
2021,4,jammu-&-kashmir,kathua district,151,264155.0
2021,4,jammu-&-kashmir,kishtwar district,29,69915.0
2021,4,jammu-&-kashmir,pulwama district,115,214708.0
2021,4,jammu-&-kashmir,ramban district,30,86266.0
2021,4,jammu-&-kashmir,rajouri district,81,171652.0
2021,4,jammu-&-kashmir,kulgam district,48,148267.0
2021,4,jammu-&-kashmir,budgam district,628,483043.0
2021,4,jammu-&-kashmir,anantnag district,155,414820.0
2021,4,jammu-&-kashmir,kupwara district,62,123029.0
2022,1,jammu-&-kashmir,doda district,66,200819.0
2022,1,jammu-&-kashmir,samba district,141,336914.0
2022,1,jammu-&-kashmir,mirpur district,2,5326.0
2022,1,jammu-&-kashmir,srinagar district,399,734819.0
2022,1,jammu-&-kashmir,baramulla district,171,348488.0
2022,1,jammu-&-kashmir,jammu district,974,1927670.0
2022,1,jammu-&-kashmir,ganderbal district,38,85839.0
2022,1,jammu-&-kashmir,udhampur district,142,306421.0
2022,1,jammu-&-kashmir,bandipore district,50,153502.0
2022,1,jammu-&-kashmir,reasi district,69,165808.0
2022,1,jammu-&-kashmir,shopian district,119,223541.0
2022,1,jammu-&-kashmir,poonch district,42,88435.0
2022,1,jammu-&-kashmir,kathua district,184,442387.0
2022,1,jammu-&-kashmir,kishtwar district,33,78143.0
2022,1,jammu-&-kashmir,pulwama district,265,464390.0
2022,1,jammu-&-kashmir,ramban district,32,109268.0
2022,1,jammu-&-kashmir,rajouri district,72,171099.0
2022,1,jammu-&-kashmir,kulgam district,94,239998.0
2022,1,jammu-&-kashmir,budgam district,252,394334.0
2022,1,jammu-&-kashmir,anantnag district,356,523325.0
2022,1,jammu-&-kashmir,kupwara district,83,243741.0
2022,2,jammu-&-kashmir,muzaffarabad district,3,6048.0
2022,2,jammu-&-kashmir,doda district,72,187923.0
2022,2,jammu-&-kashmir,samba district,208,380723.0
2022,2,jammu-&-kashmir,mirpur district,7,8857.0
2022,2,jammu-&-kashmir,srinagar district,528,967474.0
2022,2,jammu-&-kashmir,baramulla district,180,366809.0
2022,2,jammu-&-kashmir,jammu district,1181,1988901.0
2022,2,jammu-&-kashmir,ganderbal district,38,79233.0
2022,2,jammu-&-kashmir,udhampur district,193,322630.0
2022,2,jammu-&-kashmir,bandipore district,46,126244.0
2022,2,jammu-&-kashmir,reasi district,88,136751.0
2022,2,jammu-&-kashmir,shopian district,75,172190.0
2022,2,jammu-&-kashmir,poonch district,81,144338.0
2022,2,jammu-&-kashmir,kathua district,204,445358.0
2022,2,jammu-&-kashmir,kishtwar district,50,100544.0
2022,2,jammu-&-kashmir,pulwama district,199,408613.0
2022,2,jammu-&-kashmir,ramban district,37,106990.0
2022,2,jammu-&-kashmir,rajouri district,111,235383.0
2022,2,jammu-&-kashmir,kulgam district,106,220085.0
2022,2,jammu-&-kashmir,budgam district,259,512454.0
2022,2,jammu-&-kashmir,anantnag district,263,539003.0
2022,2,jammu-&-kashmir,kupwara district,142,273241.0
2022,3,jammu-&-kashmir,muzaffarabad district,1,56.0
2022,3,jammu-&-kashmir,doda district,115,211141.0
2022,3,jammu-&-kashmir,samba district,292,442303.0
2022,3,jammu-&-kashmir,mirpur district,20,24984.0
2022,3,jammu-&-kashmir,srinagar district,504,908586.0
2022,3,jammu-&-kashmir,baramulla district,131,268011.0
2022,3,jammu-&-kashmir,jammu district,1674,2443103.0
2022,3,jammu-&-kashmir,ganderbal district,50,99812.0
2022,3,jammu-&-kashmir,udhampur district,266,394002.0
2022,3,jammu-&-kashmir,bandipore district,52,140927.0
2022,3,jammu-&-kashmir,reasi district,140,247331.0
2022,3,jammu-&-kashmir,shopian district,59,90368.0
2022,3,jammu-&-kashmir,poonch district,79,172947.0
2022,3,jammu-&-kashmir,kathua district,342,529015.0
2022,3,jammu-&-kashmir,kishtwar district,64,163254.0
2022,3,jammu-&-kashmir,pulwama district,162,308696.0
2022,3,jammu-&-kashmir,ramban district,58,126047.0
2022,3,jammu-&-kashmir,rajouri district,139,303672.0
2022,3,jammu-&-kashmir,kulgam district,73,196641.0
2022,3,jammu-&-kashmir,budgam district,251,519645.0
2022,3,jammu-&-kashmir,anantnag district,219,442368.0
2022,3,jammu-&-kashmir,kupwara district,103,248917.0
2022,4,jammu-&-kashmir,muzaffarabad district,3,9604.0
2022,4,jammu-&-kashmir,doda district,118,266240.0
2022,4,jammu-&-kashmir,samba district,356,656320.0
2022,4,jammu-&-kashmir,mirpur district,25,51068.0
2022,4,jammu-&-kashmir,srinagar district,471,926220.0
2022,4,jammu-&-kashmir,baramulla district,171,452532.0
2022,4,jammu-&-kashmir,jammu district,1879,3260604.0
2022,4,jammu-&-kashmir,ganderbal district,38,82168.0
2022,4,jammu-&-kashmir,udhampur district,286,561757.0
2022,4,jammu-&-kashmir,bandipore district,54,140579.0
2022,4,jammu-&-kashmir,reasi district,124,240637.0
2022,4,jammu-&-kashmir,shopian district,59,173169.0
2022,4,jammu-&-kashmir,poonch district,88,213470.0
2022,4,jammu-&-kashmir,kathua district,254,545133.0
2022,4,jammu-&-kashmir,kishtwar district,62,97461.0
2022,4,jammu-&-kashmir,pulwama district,183,400652.0
2022,4,jammu-&-kashmir,ramban district,40,97082.0
2022,4,jammu-&-kashmir,rajouri district,167,352179.0
2022,4,jammu-&-kashmir,kulgam district,81,182823.0
2022,4,jammu-&-kashmir,budgam district,186,484368.0
2022,4,jammu-&-kashmir,anantnag district,273,607958.0
2022,4,jammu-&-kashmir,kupwara district,113,309159.0
2020,2,arunachal-pradesh,lower dibang valley district,2,513.0
2020,2,arunachal-pradesh,west kameng district,2,513.0
2020,2,arunachal-pradesh,lower subansiri district,1,231.0
2020,2,arunachal-pradesh,west siang district,5,1124.0
2020,2,arunachal-pradesh,kamle district,1,298.0
2020,2,arunachal-pradesh,east siang district,2,469.0
2020,2,arunachal-pradesh,tirap district,5,1026.0
2020,2,arunachal-pradesh,lepa rada district,1,282.0
2020,2,arunachal-pradesh,tawang district,3,827.0
2020,2,arunachal-pradesh,namsai district,1,231.0
2020,2,arunachal-pradesh,papum pare district,33,6304.0
2020,2,arunachal-pradesh,changlang district,9,2511.0
2020,3,arunachal-pradesh,lower dibang valley district,4,843.0
2020,3,arunachal-pradesh,lower subansiri district,1,662.0
2020,3,arunachal-pradesh,longding district,1,166.0
2020,3,arunachal-pradesh,west siang district,5,2052.0
2020,3,arunachal-pradesh,kamle district,1,166.0
2020,3,arunachal-pradesh,upper siang district,1,281.0
2020,3,arunachal-pradesh,tirap district,3,939.0
2020,3,arunachal-pradesh,papum pare district,60,15776.0
2020,3,arunachal-pradesh,siang district,1,184.0
2020,3,arunachal-pradesh,lower siang district,1,662.0
2020,3,arunachal-pradesh,changlang district,2,364.0
2020,3,arunachal-pradesh,dibang valley district,3,66.0
2020,3,arunachal-pradesh,west kameng district,12,3466.0
2020,3,arunachal-pradesh,east siang district,22,9675.0
2020,3,arunachal-pradesh,upper subansiri district,2,66.0
2020,3,arunachal-pradesh,east kameng district,2,695.0
2020,3,arunachal-pradesh,lohit district,9,1557.0
2020,3,arunachal-pradesh,lepa rada district,1,548.0
2020,3,arunachal-pradesh,tawang district,1,33.0
2020,3,arunachal-pradesh,namsai district,3,1486.0
2020,4,arunachal-pradesh,lower dibang valley district,9,1981.0
2020,4,arunachal-pradesh,lower subansiri district,1,32.0
2020,4,arunachal-pradesh,west siang district,1,162.0
2020,4,arunachal-pradesh,tirap district,4,1561.0
2020,4,arunachal-pradesh,papum pare district,48,21298.0
2020,4,arunachal-pradesh,siang district,2,691.0
2020,4,arunachal-pradesh,lower siang district,1,33.0
2020,4,arunachal-pradesh,changlang district,7,5505.0
2020,4,arunachal-pradesh,pakke kessang district,2,1017.0
2020,4,arunachal-pradesh,dibang valley district,1,2967.0
2020,4,arunachal-pradesh,west kameng district,15,22182.0
2020,4,arunachal-pradesh,east siang district,10,8075.0
2020,4,arunachal-pradesh,upper subansiri district,2,1154.0
2020,4,arunachal-pradesh,east kameng district,1,32.0
2020,4,arunachal-pradesh,lohit district,5,4148.0
2020,4,arunachal-pradesh,lepa rada district,3,2685.0
2020,4,arunachal-pradesh,tawang district,10,9740.0
2020,4,arunachal-pradesh,namsai district,3,984.0
2021,1,arunachal-pradesh,lower dibang valley district,5,4680.0
2021,1,arunachal-pradesh,lower subansiri district,2,5103.0
2021,1,arunachal-pradesh,longding district,2,1334.0
2021,1,arunachal-pradesh,west siang district,7,3690.0
2021,1,arunachal-pradesh,kamle district,1,167.0
2021,1,arunachal-pradesh,upper siang district,5,900.0
2021,1,arunachal-pradesh,tirap district,7,7696.0
2021,1,arunachal-pradesh,papum pare district,65,62651.0
2021,1,arunachal-pradesh,siang district,2,136.0
2021,1,arunachal-pradesh,lower siang district,5,733.0
2021,1,arunachal-pradesh,kra daadi district,2,366.0
2021,1,arunachal-pradesh,changlang district,12,4524.0
2021,1,arunachal-pradesh,pakke kessang district,2,415.0
2021,1,arunachal-pradesh,dibang valley district,1,669.0
2021,1,arunachal-pradesh,west kameng district,15,9871.0
2021,1,arunachal-pradesh,east siang district,18,8695.0
2021,1,arunachal-pradesh,upper subansiri district,7,4237.0
2021,1,arunachal-pradesh,east kameng district,4,132.0
2021,1,arunachal-pradesh,lohit district,11,2951.0
2021,1,arunachal-pradesh,lepa rada district,2,1258.0
2021,1,arunachal-pradesh,tawang district,11,10155.0
2021,1,arunachal-pradesh,namsai district,8,1248.0
2021,2,arunachal-pradesh,lower dibang valley district,14,8091.0
2021,2,arunachal-pradesh,lower subansiri district,10,4236.0
2021,2,arunachal-pradesh,west siang district,18,8990.0
2021,2,arunachal-pradesh,upper siang district,1,210.0
2021,2,arunachal-pradesh,tirap district,1,1405.0
2021,2,arunachal-pradesh,papum pare district,69,89335.0
2021,2,arunachal-pradesh,kurung kumey district,2,94.0
2021,2,arunachal-pradesh,anjaw district,2,19882.0
2021,2,arunachal-pradesh,siang district,1,5423.0
2021,2,arunachal-pradesh,kra daadi district,1,210.0
2021,2,arunachal-pradesh,changlang district,12,11258.0
2021,2,arunachal-pradesh,west kameng district,20,17896.0
2021,2,arunachal-pradesh,shi yomi district,1,933.0
2021,2,arunachal-pradesh,east siang district,6,2979.0
2021,2,arunachal-pradesh,upper subansiri district,2,467.0
2021,2,arunachal-pradesh,east kameng district,4,327.0
2021,2,arunachal-pradesh,lohit district,16,21096.0
2021,2,arunachal-pradesh,tawang district,13,23216.0
2021,2,arunachal-pradesh,namsai district,11,8880.0
2021,3,arunachal-pradesh,lower dibang valley district,13,11845.0
2021,3,arunachal-pradesh,lower subansiri district,6,11875.0
2021,3,arunachal-pradesh,west siang district,21,57300.0
2021,3,arunachal-pradesh,kamle district,2,1245.0
2021,3,arunachal-pradesh,upper siang district,5,11455.0
2021,3,arunachal-pradesh,tirap district,14,38082.0
2021,3,arunachal-pradesh,papum pare district,50,95368.0
2021,3,arunachal-pradesh,anjaw district,1,1531.0
2021,3,arunachal-pradesh,lower siang district,3,1927.0
2021,3,arunachal-pradesh,kra daadi district,1,946.0
2021,3,arunachal-pradesh,changlang district,15,25894.0
2021,3,arunachal-pradesh,west kameng district,22,21566.0
2021,3,arunachal-pradesh,east siang district,23,32914.0
2021,3,arunachal-pradesh,upper subansiri district,2,2417.0
2021,3,arunachal-pradesh,lohit district,10,15097.0
2021,3,arunachal-pradesh,lepa rada district,1,946.0
2021,3,arunachal-pradesh,tawang district,8,5436.0
2021,3,arunachal-pradesh,namsai district,15,35207.0
2021,4,arunachal-pradesh,lower dibang valley district,11,12440.0
2021,4,arunachal-pradesh,lower subansiri district,7,10820.0
2021,4,arunachal-pradesh,longding district,2,4852.0
2021,4,arunachal-pradesh,west siang district,14,25308.0
2021,4,arunachal-pradesh,upper siang district,2,6420.0
2021,4,arunachal-pradesh,tirap district,14,37402.0
2021,4,arunachal-pradesh,papum pare district,128,232985.0
2021,4,arunachal-pradesh,kurung kumey district,2,4597.0
2021,4,arunachal-pradesh,anjaw district,2,1175.0
2021,4,arunachal-pradesh,siang district,5,7876.0
2021,4,arunachal-pradesh,lower siang district,2,3130.0
2021,4,arunachal-pradesh,changlang district,26,59532.0
2021,4,arunachal-pradesh,pakke kessang district,4,6980.0
2021,4,arunachal-pradesh,west kameng district,37,61049.0
2021,4,arunachal-pradesh,east siang district,7,22841.0
2021,4,arunachal-pradesh,upper subansiri district,4,6632.0
2021,4,arunachal-pradesh,east kameng district,4,4783.0
2021,4,arunachal-pradesh,lohit district,17,19353.0
2021,4,arunachal-pradesh,lepa rada district,4,22217.0
2021,4,arunachal-pradesh,tawang district,14,28772.0
2021,4,arunachal-pradesh,namsai district,14,19295.0
2022,1,arunachal-pradesh,lower dibang valley district,10,17012.0
2022,1,arunachal-pradesh,lower subansiri district,9,27520.0
2022,1,arunachal-pradesh,longding district,6,18234.0
2022,1,arunachal-pradesh,west siang district,7,16731.0
2022,1,arunachal-pradesh,kamle district,2,3042.0
2022,1,arunachal-pradesh,tirap district,22,98280.0
2022,1,arunachal-pradesh,papum pare district,149,339981.0
2022,1,arunachal-pradesh,kurung kumey district,2,2907.0
2022,1,arunachal-pradesh,anjaw district,1,56.0
2022,1,arunachal-pradesh,siang district,3,10551.0
2022,1,arunachal-pradesh,lower siang district,6,16596.0
2022,1,arunachal-pradesh,kra daadi district,1,56.0
2022,1,arunachal-pradesh,changlang district,22,41022.0
2022,1,arunachal-pradesh,pakke kessang district,2,4537.0
2022,1,arunachal-pradesh,dibang valley district,2,4047.0
2022,1,arunachal-pradesh,west kameng district,36,83342.0
2022,1,arunachal-pradesh,shi yomi district,1,1335.0
2022,1,arunachal-pradesh,east siang district,22,50073.0
2022,1,arunachal-pradesh,upper subansiri district,5,7374.0
2022,1,arunachal-pradesh,east kameng district,1,56.0
2022,1,arunachal-pradesh,lohit district,17,33684.0
2022,1,arunachal-pradesh,lepa rada district,5,32299.0
2022,1,arunachal-pradesh,tawang district,11,59469.0
2022,1,arunachal-pradesh,namsai district,13,25903.0
2022,2,arunachal-pradesh,lower dibang valley district,13,25061.0
2022,2,arunachal-pradesh,lower subansiri district,7,13328.0
2022,2,arunachal-pradesh,longding district,3,6396.0
2022,2,arunachal-pradesh,west siang district,24,54485.0
2022,2,arunachal-pradesh,kamle district,2,1353.0
2022,2,arunachal-pradesh,upper siang district,2,7050.0
2022,2,arunachal-pradesh,tirap district,15,32728.0
2022,2,arunachal-pradesh,papum pare district,310,752159.0
2022,2,arunachal-pradesh,kurung kumey district,2,3224.0
2022,2,arunachal-pradesh,lower siang district,3,9427.0
2022,2,arunachal-pradesh,kra daadi district,3,4261.0
2022,2,arunachal-pradesh,changlang district,25,51823.0
2022,2,arunachal-pradesh,west kameng district,47,115575.0
2022,2,arunachal-pradesh,east siang district,29,107087.0
2022,2,arunachal-pradesh,upper subansiri district,4,1295.0
2022,2,arunachal-pradesh,east kameng district,10,17345.0
2022,2,arunachal-pradesh,lohit district,21,59273.0
2022,2,arunachal-pradesh,lepa rada district,4,2554.0
2022,2,arunachal-pradesh,tawang district,26,61225.0
2022,2,arunachal-pradesh,namsai district,14,34582.0
2022,3,arunachal-pradesh,lower dibang valley district,17,26960.0
2022,3,arunachal-pradesh,lower subansiri district,11,26683.0
2022,3,arunachal-pradesh,longding district,2,9842.0
2022,3,arunachal-pradesh,west siang district,16,86941.0
2022,3,arunachal-pradesh,kamle district,1,2325.0
2022,3,arunachal-pradesh,upper siang district,4,6334.0
2022,3,arunachal-pradesh,tirap district,23,54004.0
2022,3,arunachal-pradesh,papum pare district,250,590296.0
2022,3,arunachal-pradesh,anjaw district,1,1758.0
2022,3,arunachal-pradesh,siang district,2,6421.0
2022,3,arunachal-pradesh,lower siang district,3,4229.0
2022,3,arunachal-pradesh,kra daadi district,1,5626.0
2022,3,arunachal-pradesh,changlang district,22,53679.0
2022,3,arunachal-pradesh,pakke kessang district,2,2018.0
2022,3,arunachal-pradesh,west kameng district,42,118030.0
2022,3,arunachal-pradesh,shi yomi district,1,1304.0
2022,3,arunachal-pradesh,east siang district,35,54567.0
2022,3,arunachal-pradesh,upper subansiri district,1,720.0
2022,3,arunachal-pradesh,east kameng district,15,25996.0
2022,3,arunachal-pradesh,lohit district,18,45865.0
2022,3,arunachal-pradesh,lepa rada district,5,9636.0
2022,3,arunachal-pradesh,tawang district,24,112439.0
2022,3,arunachal-pradesh,namsai district,14,54631.0
2022,4,arunachal-pradesh,lower dibang valley district,23,56348.0
2022,4,arunachal-pradesh,lower subansiri district,14,21747.0
2022,4,arunachal-pradesh,longding district,8,30147.0
2022,4,arunachal-pradesh,west siang district,22,42902.0
2022,4,arunachal-pradesh,upper siang district,10,38307.0
2022,4,arunachal-pradesh,tirap district,22,69612.0
2022,4,arunachal-pradesh,papum pare district,249,557453.0
2022,4,arunachal-pradesh,kurung kumey district,2,1617.0
2022,4,arunachal-pradesh,anjaw district,5,15990.0
2022,4,arunachal-pradesh,siang district,8,25817.0
2022,4,arunachal-pradesh,lower siang district,3,14716.0
2022,4,arunachal-pradesh,kra daadi district,2,2861.0
2022,4,arunachal-pradesh,changlang district,39,92295.0
2022,4,arunachal-pradesh,pakke kessang district,4,9380.0
2022,4,arunachal-pradesh,dibang valley district,1,1273.0
2022,4,arunachal-pradesh,west kameng district,53,140810.0
2022,4,arunachal-pradesh,shi yomi district,1,56.0
2022,4,arunachal-pradesh,east siang district,33,62867.0
2022,4,arunachal-pradesh,upper subansiri district,7,6741.0
2022,4,arunachal-pradesh,east kameng district,11,18432.0
2022,4,arunachal-pradesh,lohit district,35,74057.0
2022,4,arunachal-pradesh,lepa rada district,4,11158.0
2022,4,arunachal-pradesh,tawang district,32,117810.0
2022,4,arunachal-pradesh,namsai district,25,52176.0
2020,2,puducherry,karaikal district,1,708.0
2020,2,puducherry,puducherry district,98,18574.0
2020,2,puducherry,yanam district,12,2687.0
2020,2,puducherry,mahe district,1,282.0
2020,3,puducherry,karaikal district,14,5445.0
2020,3,puducherry,puducherry district,143,40754.0
2020,3,puducherry,yanam district,25,6919.0
2020,3,puducherry,mahe district,9,5281.0
2020,4,puducherry,karaikal district,21,21295.0
2020,4,puducherry,puducherry district,202,165945.0
2020,4,puducherry,yanam district,7,5973.0
2020,4,puducherry,mahe district,4,4742.0
2021,1,puducherry,karaikal district,73,87255.0
2021,1,puducherry,puducherry district,283,254440.0
2021,1,puducherry,yanam district,8,3551.0
2021,1,puducherry,mahe district,8,6581.0
2021,2,puducherry,karaikal district,45,53202.0
2021,2,puducherry,puducherry district,455,432658.0
2021,2,puducherry,yanam district,21,10606.0
2021,2,puducherry,mahe district,5,11811.0
2021,3,puducherry,karaikal district,45,61640.0
2021,3,puducherry,puducherry district,494,464835.0
2021,3,puducherry,yanam district,6,4389.0
2021,3,puducherry,mahe district,16,25578.0
2021,4,puducherry,karaikal district,54,84570.0
2021,4,puducherry,puducherry district,685,767854.0
2021,4,puducherry,yanam district,25,60936.0
2021,4,puducherry,mahe district,22,33247.0
2022,1,puducherry,karaikal district,113,163884.0
2022,1,puducherry,puducherry district,1026,1416491.0
2022,1,puducherry,yanam district,29,31144.0
2022,1,puducherry,mahe district,31,51885.0
2022,2,puducherry,karaikal district,107,163314.0
2022,2,puducherry,puducherry district,981,1315292.0
2022,2,puducherry,yanam district,28,39360.0
2022,2,puducherry,mahe district,40,79820.0
2022,3,puducherry,karaikal district,174,251500.0
2022,3,puducherry,puducherry district,1335,1659848.0
2022,3,puducherry,yanam district,27,39021.0
2022,3,puducherry,mahe district,49,75160.0
2022,4,puducherry,karaikal district,304,389357.0
2022,4,puducherry,puducherry district,1916,2147849.0
2022,4,puducherry,yanam district,43,76625.0
2022,4,puducherry,mahe district,68,79299.0
2020,2,haryana,yamunanagar district,91,18968.0
2020,2,haryana,sonipat district,210,43359.0
2020,2,haryana,jind district,32,8495.0
2020,2,haryana,rohtak district,127,27796.0
2020,2,haryana,faridabad district,1051,189308.0
2020,2,haryana,mahendragarh district,94,23269.0
2020,2,haryana,hisar district,191,36813.0
2020,2,haryana,karnal district,303,52030.0
2020,2,haryana,fatehabad district,21,5143.0
2020,2,haryana,palwal district,130,28921.0
2020,2,haryana,charkhi dadri district,29,7053.0
2020,2,haryana,ambala district,191,43269.0
2020,2,haryana,rewari district,343,69983.0
2020,2,haryana,panchkula district,110,22019.0
2020,2,haryana,bhiwani district,83,19585.0
2020,2,haryana,sirsa district,75,14945.0
2020,2,haryana,mewat district,31,7908.0
2020,2,haryana,panipat district,297,53337.0
2020,2,haryana,gurugram district,2571,438481.0
2020,2,haryana,kaithal district,43,9656.0
2020,2,haryana,kurukshetra district,94,19177.0
2020,2,haryana,jhajjar district,204,40299.0
2020,3,haryana,yamunanagar district,142,42759.0
